ID,DE_FR_EXCHANGE,FR_DE_EXCHANGE,DE_NET_EXPORT,FR_NET_EXPORT,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,DE_COAL,DE_HYDRO,FR_HYDRO,FR_NUCLEAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_RAIN,FR_RAIN,FR_WIND,DE_TEMP,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET,TARGET,FR_PROD_RENEWABLE,DE_PROD_RENEWABLE,DE_PROD_FOSIL,FR_PROD_FOSSIL,FR_CONS_RENEWABLE,DE_CONS_RENEWABLE,FR_TOTAL_PROD,DE_TOTAL_PROD
1199,0.3213354070714872,-0.3213354070714872,1.5322902652388204,1.2522632040457966,-1.5322902652388204,-1.2522632040457966,-0.1318660955449484,-1.0232150760884131,0.1030660055659505,-0.3035273757198532,0.7720798774107085,-0.4356018932312301,2.9572914749572337,3.343603666817464,-1.6308772656594823,-1.5439920005686485,0.0255599282788944,2.5147131581601654,-0.3505533026360851,0.3606587061429371,0.4226039992953825,0.5743428702884043,-1.2829062577767114,-0.3672480616780729,-1.0124431856073437,-0.6376581019685787,3.3765542752770887,2.744063046650759,-2.7859584372928436,-1.031484948680268,0.704110557329096,2.5937144860484835,2.3450693265968208,-0.04189539064208514
1482,-1.9112340533959569,1.9112340533959569,-1.649196080110503,0.7220109687498161,1.649196080110503,-0.7220109687498161,0.8307995468803954,-1.2324941814021375,0.8223822907956037,-0.6617561499634705,-0.8880040246349163,0.6866186727364728,-0.3873636570741006,1.2234595054913056,-1.2284464792752898,0.1312056510613944,-1.1859836691599257,3.260240277003882,0.1497991795537548,-0.2561238136699573,-0.2308318713214833,0.2576188755501724,0.760385919926215,-0.0251458887836924,-0.5204985463278338,-0.403435988212012,0.36031800362939137,-0.17223483847427778,-1.6301411137970319,-2.064532875600718,0.2902685797506469,-0.4541899760349897,-1.7042148719713264,-1.8023759522713099
1104,0.3241394598847781,-0.3241394598847781,1.078580563892435,0.1442019803311542,-1.078580563892435,-0.1442019803311542,-0.4481187813861111,-0.2423950069623029,-0.0157909771865887,-0.7575693046105961,-0.0526911859530621,0.4322879924538287,1.948931198077465,0.4097750506332845,-0.2960423630592541,-1.0187271815601804,-0.3655603895181161,-0.2206756074842934,-1.0345903004817916,-0.1101343239496397,-1.7136384477961226,-1.4174149478328186,-0.3225090283396928,-0.5643445233793054,-0.4272698106389019,0.132475854998083,0.031802552523454986,1.0785097146369187,-0.9865561514076682,-0.1278258236410299,0.11111983425442318,1.6491595540136958,-0.09602327111757497,0.09195356322925058
2004,0.2091080840093075,-0.2091080840093075,-0.5227577687191253,-1.0368983883540055,0.5227577687191253,1.0368983883540055,0.0492705397566549,-1.005622138164279,-0.0315699705678781,-0.8047116504435656,-1.843584252631763,1.9265328959584544,0.5097466807882091,-0.5982964559381189,-0.589456444279958,-0.9459647195546996,-0.7157044408363908,-0.4275546977025289,-0.3946166403600646,0.3737146303697657,1.1732679750780786,0.907120720254,0.1606331456916572,-0.1553485969518456,1.2204347122581871,0.08471842580791,-1.320059463054993,-0.2552747798691981,-1.545808042687582,-0.1098350395187988,-0.0010669063126067524,1.2911704692332855,-1.429894502573792,-1.8010828225567805
2129,0.3001637214889648,-0.3001637214889648,-0.4211913794604063,-0.4263314051305955,0.4211913794604063,0.4263314051305955,-0.0708272506979138,-1.1514963686454134,-0.4624050941961301,-1.3801463830467513,-1.8372116305597788,-0.6912121547555893,1.5102011768820216,2.676870699548062,-0.1882998217818398,-0.8009585417973236,-1.1513928253804993,-0.463395794631408,1.4165437923977793,1.6225669402542793,-0.2985493420033314,0.2138095361650422,-0.996865273446746,-0.1839674157234682,-0.041376267063305,1.3276861889524334,-1.2316994688140575,-1.3103554475879469,-1.4106234411251668,0.3246145556034461,0.5260342586816563,1.3251120168426345,-0.9070849132106114,-2.7209788887131143
1866,1.1607253562036062,-1.1607253562036062,0.083276445147764,-0.3540579831775868,-0.083276445147764,0.3540579831775868,0.315611253509357,0.2374827369665463,0.165838957495863,-1.0423055365026015,-0.1061424782989637,0.282521353206125,0.6455869931705749,-0.1154792657485022,-0.034472917377396,0.2035572660340352,-0.0217339910827668,-0.0810566643863631,-0.355201228732845,0.5947657857343477,-0.2303801478906578,-0.4938487310318769,-0.8818550804779461,0.5435258857570983,0.0372882770853114,0.374852692864025,-0.9814059273439424,0.2671267614596745,0.5186210730985072,0.6717561012968417,0.02164829239081216,0.8360865401958022,-0.30964982604710073,0.7857478345581818
1409,0.9440307632137032,-0.9440307632137032,0.9881230696843646,0.7143130841288053,-0.9881230696843646,-0.7143130841288053,-0.0354103945864455,-0.6778851415945658,0.5440202662539425,1.26346297813327,0.8118057254514863,-0.8571960953928568,2.5861006939851325,2.6049820352698827,-1.347044644552378,-1.2140631583329684,0.5945402466812918,-0.3356491496225831,-0.4032262120272613,-0.1905898579047067,2.3601619895276613,1.7337298112548385,-1.0777088344393118,1.221194405693702,-0.2367837246639714,0.1804847094173591,3.8230546434617825,2.4974708998761543,-2.060340180733389,0.2912661102463243,0.5389136797850661,2.4444219355954124,4.114320753708107,0.43713071914276513
1834,-0.5771135458878529,0.5771135458878529,-0.4673400178328948,1.175801757017477,0.4673400178328948,-1.175801757017477,0.532864953190057,1.110380471211323,0.7928824336044972,-0.0009801289231087,-0.2367548102851231,0.5659903237213042,-0.9729675410619972,-0.5144313791156656,-0.1836667852752967,0.6868897503801401,-0.619215282264512,2.3836298785567984,0.7982081141958205,0.6936842897862242,1.1002081385897833,0.7135696351753837,0.3380034973741402,-1.2076891685676283,0.6447850020509838,0.2281690654662493,-0.18617599460259324,0.5845103072428786,1.4595786391260834,0.3582578849247494,-0.07408701805396467,-0.6553107910369385,0.17208189032215615,2.0440889463689618
1499,-1.3804638084739531,1.3804638084739531,-1.046122110989568,1.0022432987844765,1.046122110989568,-1.0022432987844765,0.5440079226904155,-1.1835660360168865,0.5236104813368397,1.061971135051358,-1.2007882739035758,1.884098087605488,0.3592103464540351,-0.3046608691576215,-2.2440276355097453,-0.6761367807669755,-1.130258055143132,0.9744542622381984,-0.0694164004490884,-0.6950128691062828,-0.634045520351874,-0.1684906377592938,0.1228176201700644,0.2200772769398387,5.453331196581312,-1.9054666305771424,1.440620079595649,0.7458287286097751,-2.883585748836216,-1.186359256255849,0.06800294384456773,0.3478510705078815,0.25426082333979994,-2.137757020226441
1802,-1.175920111008311,1.175920111008311,-0.8574796712439814,1.3414638412758446,0.8574796712439814,-1.3414638412758446,-0.6149413890557985,-1.0460620254427018,1.6620991559564005,-0.4179852523523655,-0.2228708430428853,1.2896908753535266,0.3364334643273254,0.6091260385506495,-0.7337271195388433,-0.5108299871217686,-0.9525900690175008,0.4212443782483524,-0.0585386778275772,1.1781496779172935,-0.493323580444541,-0.580237674792607,-0.0561699564983222,0.7757304961637408,1.6232830343972366,-0.0926734195428975,1.2579608185089253,2.6928752998392698,-2.3947305340373437,-2.022430402340849,0.2007937629098394,0.6180471083871439,-0.7644695838319236,0.2981447658019263
2094,0.9901563451501636,-0.9901563451501636,0.1562076858922592,-2.132592560476275,-0.1562076858922592,2.132592560476275,-0.1114755478893627,0.4173808227949224,0.0075344912901,-1.635715499041563,-2.116078576408414,1.654705333044531,0.6431134053173002,-0.5766552466665427,-0.0877197215570865,-0.3445593629373992,-0.7706939993474561,1.149533453322755,-0.2750665035246957,1.2415658638128817,-0.459705933301099,0.6991306624998328,-0.1176084204654627,-0.3473574508402485,-0.2513859944120177,-0.0734711219803671,-2.6737439890719887,-1.2390530305983911,0.21818555334847317,-0.4709817778286925,-0.027344054549870545,0.6690743593987594,-3.144725766900681,-1.020867477249918
1813,-0.1649612560211109,0.1649612560211109,-1.3717298876365964,0.6871353941716832,1.3717298876365964,-0.6871353941716832,-0.1414195117940822,-0.7076543756039594,2.844494594767375,-0.1134674251831817,-0.6670441866895631,1.5462747313009295,-1.115156847231319,-1.0526626581714604,-0.4096857969872756,0.2603381934590415,-0.8990952114566866,-0.8009755807792984,-0.3017255617944787,0.05595263269043,0.3079718051658339,0.7543221762588758,0.9874040448161784,-1.1715812834669517,-0.0732554909059181,-0.1403378403443132,-0.2868995387432758,3.5241047829760177,-1.2587596843853173,-1.5421212938829538,-0.11060436212678781,-0.48544303725477644,-1.8290208326262294,2.2653450985907
1106,0.3422027768448152,-0.3422027768448152,0.9683057490675452,0.234530450577118,-0.9683057490675452,-0.234530450577118,0.3848312673683919,1.7322791541630462,1.3787633182836805,-0.5516310237652317,0.0328861006234751,0.8648977200876119,-0.351957399566444,-0.5726702970119121,0.2255353621569202,0.4921026071436461,-0.3041703483485449,-0.693403663410808,-0.8503859211497221,-1.069080459293005,-0.6392649970271771,-0.0477121306246202,0.6056697424966733,0.2344932299420419,0.8405559022473055,-0.1237394347270676,-0.22651750006605673,1.112039592690927,2.3426457836883583,0.2581271493494765,-0.07661078178377423,-0.267062624313723,0.031609649283419805,3.4546853763792855
1119,0.104488656176987,-0.104488656176987,1.4385871685374951,0.3117131090189668,-1.4385871685374951,-0.3117131090189668,-0.2817227373737144,-0.4307052818353636,-0.283347821478019,-0.1459693694029648,0.2423054687469264,0.3448870302479808,2.705146397686035,0.1680990671417369,-0.2217087773392325,-1.2403200187044725,-0.1461292540457324,0.4704090964483428,-0.7579169473896155,-0.6179245935276616,-0.8650576421383188,-0.5469710146739284,-0.6586623805239067,0.3447331594190963,-1.037793445599066,-0.4029678607799104,0.6093221967336793,1.0235267027821435,-0.9341367965483105,0.1907234268365757,0.05556526915782381,2.3641797181812505,0.8000456235702549,0.08938990623383308
2013,-0.5848735990223093,0.5848735990223093,-1.008720188999182,-0.7686407597941431,1.008720188999182,0.7686407597941431,0.0331214835612996,-1.0679331923446598,0.6886038686498884,-0.779826757278788,-1.9316371390762312,2.126175386649533,0.2637743349461768,0.6000736475062018,-0.6149586452274778,-0.9527094583438236,-1.0678909991206889,-0.126910796132707,-0.0156325283360221,1.609858024459002,-0.1764919266130547,-0.9518927250088276,-0.2318032336599721,0.0233538855007356,0.90828472413591,0.2107364193985207,0.014785137800715775,0.18893087967153033,-1.649770354010838,-0.8511668590305914,0.23643596414552492,0.8605951131008636,-0.8363817212298754,-1.4608394743393078
2076,1.1040791420064262,-1.1040791420064262,-0.7728369109409611,-2.014011487465818,0.7728369109409611,2.014011487465818,1.516371852040954,0.5204832557822539,-1.0968235346025408,-1.0739232459398798,-2.441777160953964,1.916713500777466,-1.003864321335468,-0.5664297968493033,-0.0336781418841021,0.2439458118457268,-0.9718461093451062,-0.5203129431316059,0.0258974233478275,1.1784357002358377,-0.1256428854172799,-0.1336385484420168,0.87950312441097,-2.2810672439570374,2.255319604887067,-0.0222167091585713,-2.165416702965681,-2.5017750025108,2.003176965939106,-0.4087317876540289,-0.009565246733024613,-0.8575914935590581,-2.5741484906197094,-0.498598036571694
1113,-0.080339724221563,0.080339724221563,0.7167287065939066,0.5221197696036965,-0.7167287065939066,-0.5221197696036965,0.9402412942735884,1.7865452492539209,-0.0879970229857503,-0.5380390719655866,-0.0161727853398916,-0.5970516655554635,-0.6578731426830494,-0.1495109083076906,0.7005020277882076,0.6801667989336667,-0.4995356690249457,-0.7482090385416262,0.2427107190462238,-0.5432100870135453,1.646128880164563,2.1902736784534875,-0.1897960952033434,-2.521779214723228,-0.0070793329134265,-0.4284227752350109,-1.3007744311686325,-0.6182931841997055,3.427288571315717,-0.1653053643753319,-0.08034894027045592,-0.4966308172552333,-1.4660797955439642,2.8089953871160116
1560,-0.8442158789864513,0.8442158789864513,-1.248087931307184,-0.4834151072249965,1.248087931307184,0.4834151072249965,1.231829747515366,-0.5516078753643943,0.5664881807425177,-0.4331940906114478,-1.395401599700576,1.0540532079933298,-1.0030599025213949,-0.803068527963569,0.0028152995163124,0.577328466637782,-0.9160602554915268,0.0282548617678923,-0.7047802528742055,-0.7202974946152699,0.3669048305451318,0.2817058127075908,0.1076303402035308,0.3266700028987481,0.7269001682035536,-0.5324707466784975,-1.577611010282263,0.2732113710444079,0.6830371716672841,-0.6342087933881027,-0.08444964829554225,-0.7404975005932245,-2.2118198036703656,0.9562485427116922
1432,-0.375852111792807,0.375852111792807,0.4159579941951191,1.1414856246439555,-0.4159579941951191,-1.1414856246439555,-0.2093115444558912,-1.0290173093802255,-0.5550209249123944,1.2078319783882547,0.7113510612267967,-0.8521890383600583,2.663588702188408,2.587584538617523,-2.0782633293508663,-1.2100293874650845,0.1706362802084329,0.8763974804115303,1.2698938501722632,0.2630001541809689,1.95926638618334,1.498352268201728,0.0682545232971062,1.5741263096778189,1.73502000996736,-0.005460114874465,3.6545785398725164,0.9261385781929494,-3.316592183186983,-0.48430332262540227,0.5260973314614931,2.456452028885986,3.170275217247114,-2.390453604994034
1493,-1.9194723170877184,1.9194723170877184,-1.6369949851197083,1.4124617782025095,1.6369949851197083,-1.4124617782025095,0.4735001694886162,-1.1359336877591917,1.3069002940797645,1.4379477645723928,-0.918373056312538,1.0348316723840871,0.0253020115765316,0.6091087876863438,-1.9881509269921556,-0.5102427663627094,-0.9603327705393936,-0.1828390938623172,0.0338636084743011,-0.508440023535742,-1.0195055174228973,-0.3338109555969375,-0.4852908345440059,0.4469974838329498,-0.3043147709678567,0.3728223940975403,2.1635151683302856,0.9759795954881112,-2.650584445262731,-1.5767119365467588,0.22193278726233734,0.19969398101757257,0.5868032317835269,-1.6746048497746202
1742,1.0382382430028736,-1.0382382430028736,1.6206919073057982,-0.1607558128542036,-1.6206919073057982,0.1607558128542036,-0.4111123720234179,-1.0059736296928063,0.943468913917238,-0.6563244220137983,-0.6510280859431414,1.540544432696727,2.3423996483240126,1.3426025998190383,-2.0424448163455504,-1.8219756679552503,-0.558937795580581,1.813060906845901,0.1267918196706697,1.8295091691720244,-0.9123435287847506,-1.0161973961380038,0.8918909314832485,0.7896384615234959,0.8480115559900167,0.2230884656744257,1.5757945245588256,3.3683545866420608,-3.4595308180617748,-1.5621282757792359,0.3525860669637349,2.8234771002049817,0.013666248779589552,-0.09117623141971332
2107,0.569744054748146,-0.569744054748146,-0.3622590786833061,-1.481370591328195,0.3622590786833061,1.481370591328195,-0.7041777013239283,0.1274947423196274,1.5329515253464985,-0.9394563993718306,-2.1112858996096664,1.99958029467028,0.1115984057939069,-0.6493935160117806,-0.2305270006695893,-0.3614404035215918,-0.6888337086400627,-0.7050184158549704,-0.8032597349462046,-0.4118335661577427,-0.1723453803161209,-0.8050901276938576,-1.235081143740765,0.5258369905330311,-0.6568522348878116,-2.338778624386492,-1.7005555203229976,0.5328988099322642,-0.8072099596738902,-0.11765973941940822,-0.01880321913734484,0.2969245831972019,-1.8182152597424057,-0.27431114974162607
1811,-0.7074476595970974,0.7074476595970974,-1.1450965766841514,1.0801906773827394,1.1450965766841514,-1.0801906773827394,-0.5916413553226544,-0.8765932703413807,2.29960479072002,-0.1538516908927217,-0.6258810640189513,1.9381743035597103,-0.5952242956617335,-0.9574421999197408,-0.4458070816090842,-0.0777640147481382,-1.0705904968066589,1.1494959415632011,0.1539732420092033,0.2437608990593982,-0.6015395933692771,0.1436067858530604,0.2040504247144655,0.6255224117158088,1.2811627496405584,4.685478863137233,0.2009993487282966,2.942773692521527,-1.9140417072731193,-1.785584907256676,-0.06612408786559865,-0.22716086757550008,-1.5845855585283792,1.028731985248408
2089,0.6469098492224319,-0.6469098492224319,-0.954339936887481,-1.7426717581887956,0.954339936887481,1.7426717581887956,-0.0860225749425343,0.5770183073819067,-0.4260448051001152,-1.3797674252828207,-2.4045321968790208,1.5474152276250672,-0.0755732906770735,1.0796951150831764,0.1953654321218009,0.2555397906133719,-1.190604252890897,4.2164601813008895,1.2701227113306035,1.4840445046110795,0.0892415286242541,0.3778429662234562,-1.8448937503135607,-0.9792684343258902,0.4697927136194536,-0.3496920645216719,-1.1571892794535978,-2.449717101446713,0.6863611645611734,-0.3299953187224203,0.3261008905345071,-0.0461651764700218,-1.4871845981760186,-1.7633559368855392
1971,1.2180888862367445,-1.2180888862367445,-0.4389564946805077,-1.5383675073663097,0.4389564946805077,1.5383675073663097,1.483216588150216,1.2606614611545937,1.2302349675424122,-0.3995173773234798,-1.2939389938007362,1.68912885014502,-1.1767847921400687,-0.1727607606757789,-0.1304578275476679,0.7496123973937193,-0.0648807741806962,-0.0166533148719527,-0.7497719176564154,0.1346584278801206,0.829725162646946,0.4389420543990865,-0.4356723649747032,0.4683205304385754,-0.3845892600875888,0.1025968387420318,-0.17708828165497503,-0.304077031490281,2.6134202217571416,1.1439908482566834,0.1499655105283184,-0.2789705069017414,0.9669025666017086,2.3093431902668606
1527,-1.2550639582423604,1.2550639582423604,-1.44117392907303,-0.7318849749494635,1.44117392907303,0.7318849749494635,1.671753700487269,-1.153786309723059,4.181935794629282,0.6160389023087305,-1.9258497308470928,0.5392999280381371,-0.5953153842627388,0.2264328647916651,-0.8442261440747454,0.1606756257276098,-0.7943776676788282,1.3700296596228518,-0.200150644026222,-0.4135757820519755,0.1136900126861752,-0.3159558052203613,1.0371157356988383,-0.289227055716086,0.2492660375503382,0.1067342621415888,-0.54407803570856,3.1964584025619214,-0.32625875331053544,-0.6836996709189352,0.08071653840950954,-0.3385316211993563,-1.227777706627495,2.8701996492513855
1870,-0.5048168043606769,0.5048168043606769,0.0082127706303131,0.678472371461608,-0.0082127706303131,-0.678472371461608,-0.6057421011259251,-0.8787809116457982,-0.3763066737895288,-1.093629049664272,-0.4964563330366712,-0.0368176175523517,0.9653127145746638,1.8201625891114748,-1.0569232046610348,-0.8335793812078198,-0.984863561575568,1.1827539370494984,2.60929655422694,1.6637339828264075,0.2747429254605455,-0.0749883831920831,-0.7805341094153792,-1.1703545142811558,0.1957309373835458,0.0645302735789065,0.1932595888581798,-0.44319984165593046,-2.541446217432758,-1.1670535761117933,0.3839371137673856,0.523545383787452,-0.9737939872536134,-2.9846460590886883
1536,-2.0808249064912747,2.0808249064912747,-2.4648488073647776,-0.5166572525090803,2.4648488073647776,0.5166572525090803,1.798410913219044,-0.6574724022288859,1.7756393039826357,0.4021172445698942,-1.3497417097138291,0.5188266281706947,-1.1379644865479783,-0.566378044256386,-0.5457500998908003,0.8391853504929051,-0.6486800924324347,0.7710311161323062,-0.0017583923153368,-0.5163364109501934,-0.3891913180153581,-0.4713186377801497,0.5824810202271693,-0.6699806399757579,0.4996148271291163,0.0327688080718091,-0.9951758812296262,-0.5469579238888018,0.5951884110993577,-0.3782239139681428,-0.09887431468036889,-1.0262377531387648,-1.373399795197769,0.04823048721055567
1955,-0.0654065127275251,0.0654065127275251,-1.376074071872652,-0.863650277058285,1.376074071872652,0.863650277058285,1.885164303066906,1.083236931381452,1.462460587523564,0.4818120623245041,0.0054616325027466,0.0213476949786565,-1.045979195158725,-0.5276714174703366,0.403091992003998,1.3602690746974708,0.967899225100948,-0.6895477673535878,-0.6462880313654072,-0.3383505051433463,1.2592245766325605,0.0438250169981364,5.674778363638165,-0.1327843334721019,3.2710591651920056,1.2423652236583005,-0.019050027664429498,-1.1322509738995705,3.371493226452356,1.523436827749588,-0.08238348517952354,-0.2720646412751069,1.5043868000851583,2.2392422525527853
2118,-0.9720502556915992,0.9720502556915992,-1.4606183700775628,-0.7425043482261339,1.4606183700775628,0.7425043482261339,1.9528309813437317,-0.1005917828414273,-0.0073869481030758,-1.280707865791356,-2.0590578759284948,0.4982142433856745,-0.3602925980428539,1.231597600727548,-0.3706566432987327,0.5346294250126188,-1.1581387458530743,-0.5451026588987148,-0.3487436327092769,0.8835107382691808,0.2671142525957398,1.3612477565388434,0.2189669144821883,-0.2507679249649703,-0.0924425161279764,-0.3057616664921221,-1.6099538976066283,-2.391628721836,1.4815825552035715,0.2396989201419265,0.2881846433106129,-0.3126254504860026,-1.3702549774647017,-0.9100461666324283
1305,-2.856873693623937,2.856873693623937,-1.3507301101563636,1.3402538507933115,1.3507301101563636,-1.3402538507933115,0.1029209801245785,-1.1277103598343128,1.6864536892188255,-0.9623328163877758,-0.943925632750845,0.5668109247350129,0.4692217170915905,0.9271198457308804,-1.4542005658228372,-0.5850459761297973,-1.6789356660537682,0.6812321321917544,-0.987676051728697,-0.3183541512064096,-1.1893714452316155,-0.6794893987518648,-0.9041193949523322,-1.537612454165762,0.1024303596133343,0.1449553999668431,-0.41232767867272746,1.9892729675652363,-2.4789899455325717,-1.966702450871158,0.2221067881573986,0.27444912323746806,-2.3790301295438856,-0.48971697796733515
